0.011, 0.007, 0.017, 0.011, 0.013, 0.011, 0.007, 0.017, 0.019, 0.021, 0.015, 0.017, 0.015, 0.01, 0.015, 0.018, 0.025, 0.017, 0.02, 0.018, 0.036, 0.055, 0.052, 0.027, 0.026, 0.032, 0.014, 0.012, 0.007, 0.02, 0.014, 0.047, 0.044, 0.032, 0.041, 0.042, 0.039, 0.037, 0.037, 0.016, 0.019, 0.03, 0.024, 0.016, 0.026, 0.004, 0.011, 0.006, 0.006, 0.007, 0.011, 0.011, 0.013, 0.018, 0.039, 0.017, 0.027, 0.035, 0.015, 0.027, 0.065, 0.039, 0.065, 0.027, 0.031, 0.035, 0.019, 0.026, 0.033, 0.031
0.011, 0.008, 0.022, 0.013, 0.015, 0.01, 0.007, 0.017, 0.02, 0.02, 0.015, 0.018, 0.014, 0.01, 0.015, 0.02, 0.019, 0.012, 0.018, 0.018, 0.031, 0.05, 0.047, 0.03, 0.032, 0.025, 0.017, 0.013, 0.006, 0.017, 0.016, 0.045, 0.045, 0.028, 0.035, 0.048, 0.049, 0.037, 0.039, 0.018, 0.018, 0.028, 0.021, 0.018, 0.026, 0.005, 0.011, 0.005, 0.005, 0.006, 0.014, 0.009, 0.013, 0.02, 0.042, 0.017, 0.026, 0.038, 0.016, 0.027, 0.067, 0.035, 0.065, 0.027, 0.031, 0.031, 0.016, 0.028, 0.035, 0.035
0.011, 0.01, 0.025, 0.016, 0.017, 0.01, 0.008, 0.018, 0.022, 0.02, 0.016, 0.019, 0.015, 0.011, 0.015, 0.022, 0.014, 0.008, 0.017, 0.017, 0.025, 0.043, 0.045, 0.033, 0.04, 0.019, 0.019, 0.014, 0.006, 0.015, 0.02, 0.042, 0.044, 0.024, 0.029, 0.055, 0.059, 0.037, 0.038, 0.02, 0.018, 0.025, 0.018, 0.021, 0.026, 0.006, 0.011, 0.004, 0.005, 0.006, 0.018, 0.009, 0.012, 0.022, 0.043, 0.019, 0.025, 0.039, 0.016, 0.027, 0.064, 0.031, 0.059, 0.028, 0.031, 0.027, 0.014, 0.03, 0.037, 0.038
0.01, 0.011, 0.025, 0.018, 0.019, 0.01, 0.01, 0.021, 0.023, 0.02, 0.018, 0.021, 0.018, 0.013, 0.016, 0.021, 0.012, 0.007, 0.016, 0.017, 0.02, 0.035, 0.048, 0.035, 0.049, 0.015, 0.02, 0.016, 0.007, 0.014, 0.024, 0.037, 0.039, 0.02, 0.023, 0.062, 0.066, 0.038, 0.035, 0.02, 0.017, 0.023, 0.014, 0.022, 0.026, 0.01, 0.013, 0.005, 0.006, 0.005, 0.023, 0.01, 0.012, 0.023, 0.043, 0.02, 0.023, 0.036, 0.017, 0.025, 0.058, 0.026, 0.05, 0.032, 0.031, 0.024, 0.013, 0.031, 0.04, 0.04
0.008, 0.012, 0.023, 0.02, 0.02, 0.012, 0.013, 0.024, 0.025, 0.021, 0.022, 0.025, 0.023, 0.014, 0.017, 0.02, 0.012, 0.007, 0.015, 0.018, 0.018, 0.029, 0.052, 0.037, 0.056, 0.013, 0.02, 0.021, 0.009, 0.014, 0.028, 0.032, 0.033, 0.017, 0.019, 0.068, 0.066, 0.037, 0.03, 0.02, 0.017, 0.021, 0.01, 0.022, 0.025, 0.016, 0.016, 0.006, 0.008, 0.005, 0.028, 0.011, 0.011, 0.024, 0.042, 0.021, 0.02, 0.031, 0.018, 0.023, 0.052, 0.023, 0.04, 0.036, 0.03, 0.021, 0.012, 0.031, 0.042, 0.041
0.006, 0.012, 0.019, 0.022, 0.02, 0.014, 0.015, 0.028, 0.027, 0.022, 0.027, 0.028, 0.028, 0.016, 0.018, 0.02, 0.013, 0.009, 0.016, 0.019, 0.02, 0.025, 0.056, 0.04, 0.059, 0.011, 0.019, 0.029, 0.011, 0.016, 0.03, 0.026, 0.025, 0.015, 0.017, 0.076, 0.062, 0.036, 0.026, 0.018, 0.019, 0.022, 0.008, 0.022, 0.024, 0.025, 0.019, 0.008, 0.009, 0.006, 0.031, 0.014, 0.011, 0.024, 0.04, 0.021, 0.016, 0.026, 0.019, 0.022, 0.048, 0.021, 0.031, 0.039, 0.029, 0.018, 0.012, 0.03, 0.042, 0.041
0.005, 0.011, 0.016, 0.023, 0.021, 0.015, 0.016, 0.03, 0.028, 0.023, 0.031, 0.033, 0.032, 0.016, 0.019, 0.021, 0.016, 0.011, 0.017, 0.021, 0.026, 0.026, 0.059, 0.043, 0.059, 0.011, 0.018, 0.038, 0.014, 0.019, 0.03, 0.021, 0.019, 0.015, 0.016, 0.085, 0.058, 0.034, 0.022, 0.017, 0.021, 0.023, 0.007, 0.021, 0.024, 0.033, 0.022, 0.011, 0.011, 0.007, 0.032, 0.016, 0.012, 0.023, 0.039, 0.02, 0.011, 0.021, 0.02, 0.021, 0.047, 0.021, 0.024, 0.04, 0.028, 0.016, 0.012, 0.029, 0.039, 0.04
0.004, 0.011, 0.016, 0.023, 0.022, 0.016, 0.017, 0.03, 0.027, 0.024, 0.031, 0.036, 0.034, 0.016, 0.02, 0.024, 0.019, 0.014, 0.018, 0.022, 0.034, 0.031, 0.062, 0.047, 0.057, 0.011, 0.017, 0.047, 0.018, 0.021, 0.027, 0.017, 0.015, 0.017, 0.016, 0.092, 0.056, 0.031, 0.02, 0.017, 0.025, 0.024, 0.007, 0.02, 0.023, 0.039, 0.023, 0.012, 0.012, 0.007, 0.032, 0.019, 0.014, 0.021, 0.037, 0.019, 0.008, 0.018, 0.02, 0.021, 0.047, 0.024, 0.019, 0.039, 0.026, 0.016, 0.011, 0.028, 0.033, 0.04
0.004, 0.012, 0.018, 0.024, 0.023, 0.015, 0.017, 0.028, 0.025, 0.024, 0.029, 0.038, 0.032, 0.015, 0.02, 0.028, 0.022, 0.018, 0.017, 0.022, 0.043, 0.038, 0.063, 0.049, 0.056, 0.013, 0.016, 0.052, 0.021, 0.023, 0.023, 0.014, 0.014, 0.02, 0.017, 0.095, 0.058, 0.029, 0.018, 0.017, 0.028, 0.023, 0.008, 0.02, 0.024, 0.04, 0.022, 0.013, 0.012, 0.008, 0.03, 0.021, 0.016, 0.019, 0.034, 0.019, 0.005, 0.017, 0.02, 0.022, 0.046, 0.028, 0.018, 0.037, 0.025, 0.017, 0.012, 0.03, 0.028, 0.039
0.005, 0.013, 0.022, 0.024, 0.026, 0.014, 0.018, 0.025, 0.022, 0.024, 0.025, 0.036, 0.029, 0.014, 0.019, 0.033, 0.024, 0.023, 0.016, 0.021, 0.051, 0.044, 0.064, 0.05, 0.058, 0.015, 0.014, 0.052, 0.022, 0.023, 0.018, 0.012, 0.017, 0.024, 0.019, 0.09, 0.063, 0.029, 0.016, 0.018, 0.03, 0.021, 0.011, 0.019, 0.024, 0.036, 0.018, 0.012, 0.012, 0.008, 0.028, 0.024, 0.018, 0.016, 0.03, 0.02, 0.004, 0.018, 0.02, 0.023, 0.044, 0.033, 0.019, 0.034, 0.025, 0.018, 0.013, 0.034, 0.023, 0.039
0.007, 0.015, 0.027, 0.024, 0.03, 0.013, 0.02, 0.022, 0.018, 0.024, 0.019, 0.031, 0.025, 0.013, 0.019, 0.036, 0.024, 0.028, 0.014, 0.019, 0.054, 0.048, 0.063, 0.049, 0.064, 0.017, 0.012, 0.046, 0.021, 0.021, 0.015, 0.011, 0.024, 0.027, 0.021, 0.079, 0.069, 0.032, 0.014, 0.019, 0.03, 0.018, 0.014, 0.019, 0.024, 0.028, 0.014, 0.011, 0.01, 0.008, 0.026, 0.029, 0.02, 0.014, 0.027, 0.023, 0.004, 0.019, 0.02, 0.024, 0.042, 0.036, 0.023, 0.031, 0.026, 0.02, 0.016, 0.038, 0.02, 0.037
0.01, 0.018, 0.03, 0.024, 0.034, 0.013, 0.022, 0.019, 0.016, 0.024, 0.013, 0.024, 0.02, 0.012, 0.018, 0.037, 0.023, 0.03, 0.012, 0.017, 0.053, 0.048, 0.06, 0.048, 0.072, 0.019, 0.009, 0.037, 0.019, 0.018, 0.016, 0.011, 0.032, 0.029, 0.021, 0.064, 0.073, 0.04, 0.014, 0.019, 0.027, 0.015, 0.018, 0.017, 0.022, 0.019, 0.011, 0.01, 0.009, 0.008, 0.025, 0.033, 0.022, 0.012, 0.023, 0.026, 0.005, 0.021, 0.021, 0.023, 0.04, 0.036, 0.031, 0.029, 0.03, 0.023, 0.019, 0.041, 0.02, 0.035
0.012, 0.02, 0.031, 0.022, 0.037, 0.012, 0.024, 0.018, 0.015, 0.024, 0.009, 0.017, 0.016, 0.011, 0.017, 0.035, 0.021, 0.031, 0.01, 0.015, 0.049, 0.044, 0.055, 0.048, 0.079, 0.018, 0.007, 0.027, 0.016, 0.016, 0.022, 0.013, 0.04, 0.03, 0.021, 0.048, 0.074, 0.048, 0.014, 0.019, 0.023, 0.013, 0.022, 0.015, 0.02, 0.012, 0.011, 0.01, 0.008, 0.007, 0.023, 0.037, 0.025, 0.011, 0.021, 0.028, 0.006, 0.022, 0.022, 0.022, 0.039, 0.033, 0.043, 0.03, 0.037, 0.028, 0.022, 0.041, 0.023, 0.032
0.014, 0.022, 0.03, 0.02, 0.038, 0.013, 0.025, 0.019, 0.015, 0.024, 0.007, 0.012, 0.014, 0.011, 0.015, 0.031, 0.018, 0.028, 0.009, 0.014, 0.043, 0.039, 0.049, 0.049, 0.081, 0.017, 0.006, 0.021, 0.013, 0.015, 0.033, 0.016, 0.045, 0.03, 0.02, 0.037, 0.073, 0.055, 0.014, 0.019, 0.018, 0.011, 0.024, 0.013, 0.017, 0.007, 0.013, 0.013, 0.009, 0.007, 0.02, 0.039, 0.029, 0.011, 0.02, 0.029, 0.007, 0.022, 0.023, 0.021, 0.039, 0.027, 0.06, 0.033, 0.046, 0.035, 0.025, 0.038, 0.026, 0.03
0.014, 0.023, 0.026, 0.018, 0.037, 0.013, 0.024, 0.019, 0.016, 0.023, 0.006, 0.009, 0.014, 0.011, 0.014, 0.027, 0.016, 0.024, 0.008, 0.014, 0.038, 0.034, 0.042, 0.051, 0.077, 0.015, 0.006, 0.02, 0.011, 0.015, 0.047, 0.018, 0.046, 0.031, 0.019, 0.034, 0.071, 0.058, 0.015, 0.018, 0.013, 0.01, 0.024, 0.011, 0.015, 0.006, 0.016, 0.016, 0.01, 0.007, 0.017, 0.038, 0.034, 0.011, 0.02, 0.028, 0.007, 0.02, 0.023, 0.019, 0.038, 0.021, 0.077, 0.038, 0.056, 0.042, 0.026, 0.032, 0.029, 0.03
0.013, 0.023, 0.022, 0.016, 0.035, 0.012, 0.023, 0.021, 0.016, 0.023, 0.005, 0.008, 0.015, 0.011, 0.013, 0.023, 0.015, 0.02, 0.007, 0.014, 0.034, 0.031, 0.034, 0.054, 0.07, 0.014, 0.006, 0.023, 0.011, 0.016, 0.062, 0.019, 0.044, 0.033, 0.018, 0.038, 0.07, 0.056, 0.016, 0.018, 0.009, 0.009, 0.024, 0.01, 0.014, 0.006, 0.019, 0.021, 0.011, 0.008, 0.015, 0.034, 0.038, 0.012, 0.021, 0.026, 0.007, 0.017, 0.021, 0.018, 0.036, 0.015, 0.091, 0.044, 0.065, 0.049, 0.024, 0.026, 0.031, 0.032
0.012, 0.022, 0.017, 0.014, 0.03, 0.011, 0.022, 0.022, 0.016, 0.023, 0.006, 0.009, 0.017, 0.011, 0.013, 0.02, 0.014, 0.017, 0.008, 0.016, 0.034, 0.031, 0.027, 0.057, 0.061, 0.015, 0.007, 0.028, 0.013, 0.016, 0.075, 0.018, 0.042, 0.036, 0.019, 0.048, 0.07, 0.051, 0.018, 0.017, 0.007, 0.009, 0.022, 0.009, 0.013, 0.007, 0.019, 0.025, 0.011, 0.008, 0.015, 0.028, 0.04, 0.013, 0.021, 0.023, 0.006, 0.013, 0.018, 0.018, 0.033, 0.012, 0.098, 0.048, 0.07, 0.052, 0.023, 0.022, 0.031, 0.036
0.01, 0.019, 0.014, 0.013, 0.026, 0.009, 0.021, 0.022, 0.015, 0.023, 0.007, 0.011, 0.02, 0.011, 0.013, 0.019, 0.013, 0.017, 0.009, 0.017, 0.035, 0.03, 0.022, 0.058, 0.055, 0.017, 0.008, 0.032, 0.015, 0.016, 0.088, 0.016, 0.042, 0.04, 0.021, 0.058, 0.07, 0.045, 0.019, 0.017, 0.006, 0.008, 0.02, 0.01, 0.012, 0.006, 0.018, 0.027, 0.012, 0.007, 0.016, 0.023, 0.041, 0.014, 0.021, 0.02, 0.005, 0.009, 0.014, 0.018, 0.029, 0.011, 0.096, 0.049, 0.07, 0.05, 0.022, 0.022, 0.03, 0.04
0.009, 0.016, 0.014, 0.013, 0.021, 0.007, 0.022, 0.023, 0.013, 0.024, 0.01, 0.014, 0.024, 0.012, 0.015, 0.019, 0.012, 0.017, 0.011, 0.018, 0.037, 0.029, 0.019, 0.057, 0.052, 0.02, 0.008, 0.033, 0.016, 0.015, 0.098, 0.015, 0.045, 0.043, 0.025, 0.067, 0.071, 0.04, 0.021, 0.017, 0.006, 0.009, 0.017, 0.01, 0.011, 0.005, 0.014, 0.028, 0.012, 0.007, 0.018, 0.019, 0.04, 0.014, 0.021, 0.017, 0.004, 0.007, 0.011, 0.02, 0.027, 0.012, 0.088, 0.047, 0.066, 0.045, 0.023, 0.025, 0.03, 0.041
0.01, 0.012, 0.016, 0.014, 0.017, 0.007, 0.023, 0.024, 0.012, 0.025, 0.015, 0.018, 0.028, 0.012, 0.016, 0.019, 0.011, 0.018, 0.014, 0.019, 0.038, 0.027, 0.021, 0.055, 0.053, 0.022, 0.009, 0.03, 0.017, 0.014, 0.106, 0.015, 0.05, 0.044, 0.03, 0.072, 0.072, 0.037, 0.022, 0.017, 0.007, 0.011, 0.014, 0.012, 0.011, 0.004, 0.01, 0.027, 0.012, 0.006, 0.021, 0.018, 0.039, 0.013, 0.021, 0.014, 0.004, 0.006, 0.008, 0.022, 0.028, 0.017, 0.076, 0.043, 0.058, 0.036, 0.027, 0.028, 0.031, 0.041
0.012, 0.01, 0.02, 0.016, 0.015, 0.007, 0.023, 0.027, 0.011, 0.025, 0.021, 0.022, 0.031, 0.012, 0.018, 0.019, 0.01, 0.019, 0.015, 0.018, 0.038, 0.023, 0.027, 0.052, 0.056, 0.022, 0.009, 0.026, 0.017, 0.013, 0.111, 0.017, 0.056, 0.042, 0.034, 0.073, 0.072, 0.035, 0.023, 0.017, 0.008, 0.013, 0.013, 0.013, 0.012, 0.003, 0.007, 0.024, 0.012, 0.006, 0.023, 0.02, 0.038, 0.013, 0.021, 0.013, 0.004, 0.006, 0.007, 0.024, 0.033, 0.026, 0.063, 0.038, 0.049, 0.026, 0.034, 0.03, 0.034, 0.039
0.015, 0.009, 0.024, 0.019, 0.014, 0.008, 0.023, 0.031, 0.011, 0.024, 0.027, 0.026, 0.032, 0.012, 0.019, 0.018, 0.009, 0.017, 0.016, 0.016, 0.037, 0.021, 0.036, 0.048, 0.058, 0.022, 0.008, 0.022, 0.018, 0.013, 0.111, 0.022, 0.06, 0.039, 0.037, 0.073, 0.074, 0.034, 0.024, 0.018, 0.01, 0.016, 0.013, 0.014, 0.014, 0.002, 0.005, 0.021, 0.012, 0.005, 0.024, 0.024, 0.037, 0.013, 0.022, 0.012, 0.005, 0.006, 0.007, 0.024, 0.041, 0.039, 0.053, 0.031, 0.043, 0.019, 0.04, 0.03, 0.038, 0.036
0.019, 0.009, 0.028, 0.022, 0.013, 0.01, 0.023, 0.035, 0.01, 0.022, 0.032, 0.03, 0.03, 0.013, 0.019, 0.017, 0.009, 0.015, 0.016, 0.014, 0.037, 0.02, 0.046, 0.044, 0.059, 0.02, 0.008, 0.02, 0.018, 0.013, 0.103, 0.028, 0.061, 0.035, 0.039, 0.071, 0.073, 0.032, 0.025, 0.019, 0.011, 0.02, 0.015, 0.015, 0.017, 0.002, 0.005, 0.016, 0.012, 0.004, 0.024, 0.028, 0.037, 0.014, 0.023, 0.012, 0.005, 0.007, 0.01, 0.024, 0.05, 0.054, 0.046, 0.027, 0.039, 0.013, 0.046, 0.028, 0.043, 0.033
0.021, 0.01, 0.03, 0.024, 0.012, 0.011, 0.022, 0.038, 0.009, 0.02, 0.034, 0.033, 0.026, 0.013, 0.018, 0.016, 0.01, 0.012, 0.016, 0.012, 0.038, 0.02, 0.052, 0.042, 0.057, 0.02, 0.007, 0.019, 0.019, 0.013, 0.089, 0.035, 0.058, 0.031, 0.04, 0.069, 0.07, 0.032, 0.024, 0.021, 0.011, 0.025, 0.019, 0.017, 0.022, 0.002, 0.004, 0.012, 0.011, 0.004, 0.025, 0.032, 0.037, 0.016, 0.023, 0.012, 0.006, 0.009, 0.013, 0.022, 0.058, 0.068, 0.04, 0.024, 0.037, 0.01, 0.047, 0.025, 0.046, 0.031
0.022, 0.012, 0.03, 0.024, 0.012, 0.012, 0.022, 0.038, 0.008, 0.018, 0.033, 0.036, 0.022, 0.014, 0.018, 0.015, 0.012, 0.011, 0.016, 0.011, 0.042, 0.022, 0.054, 0.041, 0.054, 0.019, 0.006, 0.019, 0.02, 0.014, 0.069, 0.04, 0.053, 0.029, 0.04, 0.066, 0.063, 0.033, 0.024, 0.022, 0.012, 0.032, 0.025, 0.02, 0.028, 0.002, 0.004, 0.009, 0.011, 0.004, 0.025, 0.034, 0.038, 0.019, 0.023, 0.013, 0.008, 0.012, 0.017, 0.02, 0.064, 0.078, 0.034, 0.022, 0.037, 0.008, 0.046, 0.023, 0.047, 0.03
0.021, 0.013, 0.028, 0.023, 0.011, 0.012, 0.023, 0.036, 0.008, 0.017, 0.03, 0.038, 0.019, 0.014, 0.018, 0.015, 0.015, 0.011, 0.016, 0.01, 0.049, 0.022, 0.052, 0.041, 0.05, 0.02, 0.006, 0.018, 0.02, 0.014, 0.049, 0.043, 0.048, 0.029, 0.039, 0.061, 0.054, 0.036, 0.022, 0.023, 0.013, 0.04, 0.029, 0.025, 0.035, 0.002, 0.003, 0.007, 0.01, 0.004, 0.026, 0.034, 0.038, 0.022, 0.023, 0.013, 0.011, 0.016, 0.019, 0.018, 0.068, 0.081, 0.028, 0.023, 0.038, 0.009, 0.041, 0.022, 0.044, 0.029
0.019, 0.013, 0.026, 0.02, 0.011, 0.012, 0.024, 0.032, 0.009, 0.016, 0.026, 0.039, 0.018, 0.015, 0.018, 0.015, 0.018, 0.014, 0.016, 0.011, 0.057, 0.021, 0.048, 0.042, 0.046, 0.02, 0.005, 0.015, 0.019, 0.013, 0.034, 0.041, 0.045, 0.03, 0.038, 0.054, 0.046, 0.04, 0.021, 0.023, 0.016, 0.045, 0.031, 0.029, 0.042, 0.003, 0.003, 0.006, 0.009, 0.004, 0.025, 0.032, 0.039, 0.024, 0.024, 0.013, 0.014, 0.021, 0.02, 0.017, 0.07, 0.077, 0.023, 0.024, 0.039, 0.011, 0.034, 0.022, 0.039, 0.028
0.017, 0.014, 0.023, 0.017, 0.011, 0.011, 0.025, 0.028, 0.012, 0.015, 0.022, 0.037, 0.018, 0.014, 0.019, 0.016, 0.02, 0.018, 0.017, 0.012, 0.063, 0.02, 0.045, 0.041, 0.043, 0.019, 0.005, 0.012, 0.018, 0.012, 0.026, 0.037, 0.043, 0.032, 0.037, 0.047, 0.044, 0.041, 0.02, 0.023, 0.022, 0.048, 0.031, 0.033, 0.048, 0.003, 0.003, 0.006, 0.009, 0.005, 0.024, 0.031, 0.039, 0.025, 0.027, 0.012, 0.017, 0.025, 0.018, 0.017, 0.07, 0.069, 0.019, 0.024, 0.04, 0.014, 0.027, 0.023, 0.034, 0.028
0.014, 0.014, 0.02, 0.015, 0.011, 0.011, 0.026, 0.024, 0.016, 0.015, 0.02, 0.034, 0.019, 0.014, 0.02, 0.018, 0.02, 0.023, 0.016, 0.013, 0.066, 0.02, 0.046, 0.038, 0.04, 0.018, 0.005, 0.01, 0.016, 0.011, 0.026, 0.03, 0.042, 0.034, 0.036, 0.041, 0.048, 0.039, 0.019, 0.021, 0.031, 0.046, 0.028, 0.035, 0.05, 0.003, 0.004, 0.007, 0.009, 0.007, 0.023, 0.03, 0.038, 0.026, 0.03, 0.011, 0.019, 0.028, 0.016, 0.017, 0.068, 0.06, 0.017, 0.024, 0.041, 0.02, 0.022, 0.024, 0.032, 0.029
0.012, 0.015, 0.017, 0.013, 0.012, 0.012, 0.026, 0.022, 0.02, 0.015, 0.018, 0.03, 0.018, 0.014, 0.021, 0.021, 0.02, 0.027, 0.016, 0.015, 0.067, 0.021, 0.053, 0.033, 0.037, 0.016, 0.006, 0.009, 0.015, 0.011, 0.031, 0.023, 0.042, 0.035, 0.035, 0.037, 0.055, 0.034, 0.019, 0.02, 0.041, 0.04, 0.025, 0.034, 0.049, 0.003, 0.005, 0.009, 0.009, 0.008, 0.024, 0.031, 0.038, 0.025, 0.034, 0.01, 0.019, 0.029, 0.013, 0.019, 0.067, 0.053, 0.016, 0.024, 0.043, 0.028, 0.017, 0.027, 0.035, 0.032
